We want to ensure you have the information you may need before a hearing is set at your local court.;31;42;information;Resource
Please take the issue of database maintenance fees as an action item for next week.;25;33;database;Resource
built in clocks in the tv's in each room;0;5;built;Service
When it finds a match, the MySQL sends back the text message, identifying the song.;27;32;MySQL;Resource
These data may indicate ancillary information associated with the document indexed at the original repository.;99;109;repository;Resource
You will find much useful information on the Financial Aid Office page, including a searchable PostgreSQL of fellowship opportunities.;95;105;PostgreSQL;Resource
Automated meter reading is no longer just a time-saving device to collect data for billing purposes.;10;15;meter;Device
video games have been used as a form of physiotherapy or occupational therapy in many different groups of people.;0;5;video;Resource
Applications eventually settled into that standard MicroPython look and feel which was boringly similar because it needed to be consistent and therefore useable.;51;62;MicroPython;Resource
My rap sheet is several pages, but it keeps disappearing from the cop's MySQL.;72;77;MySQL;Resource
A crown was not part of the arms but use of a crowned harp was apparently common as a badge or as a device.;100;106;device;Device
The father's presence and image, together with those of the mother, form the raw material of the primal scene.;26;31;image;Resource
Taped to the one just above my head was an arrow drawn on a sheet of notebook paper, pointing over my head to the backstage on stage right.;69;77;notebook;Device
The results are written to the pathology report and also added to a searchable PostgreSQL for future electronic retrieval.;79;89;PostgreSQL;Resource
Secondly, we built a database of information transcribed from the census returns.;21;29;database;Resource
Often you can also download various applications, such as the RFID reader.;62;73;RFID reader;Device
The software sits on top of the standard bluetooth protocol stack to provide a better user experience, Sony said.;41;50;bluetooth;Resource
Because XHTML 1 only defines an JSON syntax for the language defined by HTML 4, the same differences apply to XHTML 1 as well.;32;36;JSON;Resource
Thanks to the geofencing function of the Geoloc, a SMS is sent as soon as the vehicle move over a pre-defined distance, consequence of a rubbery.;51;54;SMS;Resource
Despite the huge number of wounds seen in clinical practice, there are limited quality data for evaluated symptoms and signs.;87;91;data;Resource
My smart home to turn off appliances when they are not in use.;17;21;turn;Service
my dvr, tv, and all networks (verizon, internet, and Netflix) to work seamlessly;23;27;work;Service
my smart home to react to my voice and play whatever song I request;17;22;react;Service
Having a solid understanding of the evolution of Mac Contiki and iContiki will be a challenge.;53;60;Contiki;Resource
Many Internet sites use information and images from the CIA World Factbook.;24;35;information;Resource
Since the 2006 FIFA World Cup, the internal and external evaluation of Germany's national image has changed.;90;95;image;Resource
With this megohm meter all you need to do is connect both leads to your motor or device and press and hold the button and view the graph.;17;22;meter;Device
With an arduino uno, 4 AA batteries and 128 LEDs. I always wanted a playable Tshirt, well now I made one myself.;8;15;arduino;Device
After rebooting the system and connecting the AV adaptor, the USB cable has to be connected to a USB 2.0 capable USB port.;62;65;USB;Resource
The proximity of the heat source allowed it to be detected by the sensor.;66;72;sensor;Device
The European Council reports that in 2013 an average of 43 stolen vehicles a day were detected by authorities using the SIS MongoDB.;124;131;MongoDB;Resource
Scholars rely on archaeological data and written records from settlers from the Old World.;32;36;data;Resource
my smart home to alert me when I have been inactive for too long,;17;22;alert;Service
Taking screenshots can vary depending on Android FreeRTOS and which device is being used.;49;57;FreeRTOS;Resource
Likewise, carrier manifests, customer delivery dockets and delivery notes are printed and the unique number on each docket is also printed in barcode format.;142;149;barcode;Device
Exabyte Corporation, an innovator in tape backup, restore and archival systems, has announced the availability of the Magnum 1x7 LTO Autoloader for use with Mac TinyOS X Server.;161;167;TinyOS;Resource
In the meantime the software giant is advising users to make changes on a single domain controller, so bypassing the replication problem.;88;98;controller;Device
Their campaign lost momentum, however, after they appealed to the nationalist community to provide information on the IRA to security forces.;99;110;information;Resource
The biggest stumbling block for most people involves the few requisite Perl modules for SQLite support.;88;94;SQLite;Resource
my smart home to learn when I am not around and to turn off unnecessary items like TVs, coffeemaker, radio, etc.;17;22;learn;Service
The Snowdonia Society maintains a public Microsoft SQL Server of persons visiting the 14 peaks in a single journey.;41;61;Microsoft SQL Server;Resource
You will find much useful information on the Financial Aid Office page, including a searchable database of fellowship opportunities.;95;103;database;Resource
But she dabbed at an eye, cried out for a touchup and had someone turn up Grace Jones on the MP3 player.;93;96;MP3;Resource
Fish hooks are normally attached to some form of line or lure device which connects the caught fish to the fisherman.;62;68;device;Device
The targets are being set based on the pupils' previous attainments at primary school and a national SQLite of pupil achievements.;101;107;SQLite;Resource
